filename,wave21,wave22,wave23,wave24,wave25,wave26,wave27,wave28,wave29,wave30,wave31,wave32,wave33,wave34,wave35,wave36,wave37,wave38,wave39,wave40,wave41,wave42,wave43,wave44,wave45,wave46,wave47,wave48,wave49,wave50,wave51,wave52,wave53,wave54,wave55,wave56,wave57,wave58,wave59,wave60,wave61,wave62,wave63,wave64,wave65,wave66,wave67,wave68,wave69,wave70,wave71,wave72,wave73,wave74,wave75,wave76,wave77,wave78,wave79,wave80,wave81,wave82,wave83,wave84,wave85,wave86,wave87,wave88,wave89,wave90,wave91,wave92,wave93,wave94,wave95,wave96,wave97,wave98,wave99,wave100,wave101,wave102,wave103,wave104,wave105,wave106,wave107,wave108,wave109,wave110,wave111,wave112,wave113,wave114,wave115,wave116,wave117,wave118,wave119,wave120,wave121,wave122,wave123,wave124,wave125,wave126,wave127,wave128,wave129,wave130,wave131,wave132,wave133,wave134,wave135,wave136,wave137,wave138,wave139,wave140,wave141,wave142,wave143,wave144,wave145,wave146,wave147,wave148,wave149,wave150,wave151,wave152,wave153,wave154,wave155,wave156,wave157,wave158,wave159,wave160,wave161,wave162,wave163,wave164,wave165,wave166,wave167,wave168,wave169,wave170,wave171,wave172,wave173,wave174,wave175,wave176,wave177,wave178,wave179,wave180,wave181,wave182,wave183,wave184,wave185,wave186,wave187,wave188,wave189,wave190,wave191,wave192,wave193,wave194,wave195,wave196,wave197,wave198,wave199,wave200,wave201,wave202,wave203,wave204,wave205,wave206,wave207,wave208,wave209,wave210,wave211,wave212,wave213,wave214,wave215,wave216,wave217,wave218,wave219,wave220,wave221,wave222,wave223,wave224,wave225,wave226,wave227,wave228,wave229,wave230,wave231,wave232,wave233,wave234,wave235,wave236,wave237,wave238,wave239,wave240,wave241,wave242,wave243,wave244,wave245,wave246,wave247,wave248,wave249,wave250,wave251,wave252,wave253,wave254,wave255,wave256,wave257,wave258,wave259,wave260,wave261,wave262,wave263,wave264,wave265,wave266,wave267,wave268,wave269,wave270,wave271,wave272,wave273
Ca100%,0.357913612,0.356105391,0.353205585,0.353925806,0.351549571,0.35040928,0.349092265,0.348664505,0.349056536,0.347924628,0.34451519,0.342593442,0.344438598,0.342268039,0.341726046,0.339942579,0.339972743,0.340023004,0.340923852,0.338774193,0.341434448,0.33996756,0.33832476,0.340417469,0.337215899,0.339453915,0.330527959,0.336578343,0.334911707,0.336313879,0.334816183,0.33789343,0.337704227,0.33770198,0.336338943,0.337084859,0.33811897,0.336890175,0.335920058,0.335962393,0.336922862,0.336760505,0.336099176,0.337235656,0.337313316,0.334915178,0.3346975,0.335049252,0.335412252,0.335942357,0.335388075,0.334777988,0.335269698,0.333662153,0.333390464,0.331453692,0.331464876,0.330059947,0.330062544,0.332033476,0.327710485,0.326469187,0.321766837,0.322199437,0.322321253,0.319477955,0.317649407,0.316058916,0.312586636,0.309443418,0.30726077,0.307156575,0.306588689,0.301127632,0.299051188,0.297983626,0.296995671,0.295419312,0.294744533,0.292088226,0.289596125,0.285489039,0.283095524,0.281803194,0.281230662,0.279851073,0.278180919,0.27612945,0.273207977,0.273256202,0.273424061,0.274876663,0.275802597,0.277142738,0.281347187,0.286781744,0.290186802,0.290295638,0.295049632,0.29511076,0.297898611,0.298287069,0.300775193,0.304005843,0.30488895,0.304186372,0.304363618,0.304449667,0.305012562,0.307026881,0.313797158,0.306289255,0.306273678,0.306388923,0.307350576,0.307350652,0.308256699,0.30776773,0.310407523,0.31003074,0.308391697,0.308783843,0.308105217,0.309274081,0.310081929,0.309031525,0.310779313,0.302957226,0.310110729,0.312915344,0.310371042,0.309114035,0.308964443,0.310105068,0.30820062,0.30826514,0.302937122,0.307019845,0.306030757,0.302727688,0.299368627,0.302845126,0.297744506,0.291354594,0.291414498,0.284515072,0.282819617,0.282568262,0.282825471,0.284419299,0.282090787,0.2794403,0.27409251,0.268622356,0.271146695,0.271265829,0.27159195,0.267277156,0.266670045,0.268789462,0.268283484,0.264729493,0.261154265,0.260128521,0.258635779,0.255811897,0.255839023,0.25392095,0.250985704,0.247699262,0.244642514,0.241170555,0.237579857,0.237916949,0.237653564,0.234967392,0.232124006,0.230824471,0.230283974,0.230664479,0.231183267,0.23123687,0.229300671,0.228472057,0.229092596,0.230479953,0.230229528,0.226790868,0.228685283,0.229732571,0.231490934,0.231286887,0.230332903,0.228550881,0.229207722,0.229621801,0.231147965,0.231164115,0.231681202,0.234560826,0.232524949,0.231905673,0.234153146,0.233947946,0.234460668,0.236470759,0.236358766,0.236307598,0.238340818,0.238273119,0.238474051,0.24021303,0.240065481,0.242573704,0.241967329,0.242596831,0.244086424,0.243735769,0.242823851,0.24418221,0.244861654,0.244332356,0.245746511,0.245674418,0.244093987,0.245196885,0.246682323,0.249332867,0.250484466,0.251899239,0.252735751,0.252840539,0.254160298,0.256184505,0.255341706,0.256359947,0.255082554,0.258363754,0.259988465,0.259329614,0.259496177,0.260310209,0.260248735,0.262028073,0.263536829,0.265930581,0.265229887,0.26428032,0.263922673,0.263845545,0.262990853,0.264607693,0.265435327
C10%,0.397028547,0.395054976,0.39461084,0.394694904,0.391658621,0.388269319,0.386933201,0.387255767,0.386145188,0.386242964,0.383255744,0.382744206,0.382193062,0.381254893,0.379353413,0.377856415,0.373947838,0.376416603,0.375147196,0.375253337,0.375706785,0.374891885,0.372258409,0.372809087,0.373581769,0.372692961,0.371904831,0.371732481,0.369426527,0.37136186,0.371444231,0.371909213,0.373107389,0.373540954,0.372286889,0.372003139,0.372922099,0.372660023,0.371408106,0.369571562,0.371625568,0.372057412,0.371352706,0.371193434,0.37255991,0.370840406,0.369457088,0.370236267,0.370144183,0.370255487,0.369823702,0.36930364,0.36905096,0.36700465,0.367727717,0.367122293,0.366820237,0.366315394,0.365019717,0.363549692,0.363728699,0.361692857,0.35944671,0.358950495,0.358358215,0.355584963,0.353340997,0.35047142,0.346870578,0.343906408,0.34186006,0.341180173,0.340085407,0.334612307,0.331830906,0.330114988,0.32933796,0.326507059,0.325891816,0.323908099,0.321883712,0.318530464,0.315362127,0.31377668,0.313160211,0.312650455,0.310883578,0.308631131,0.306936852,0.3056148,0.306352496,0.306765328,0.309183136,0.309692043,0.314425667,0.319789902,0.323458515,0.325010432,0.327541853,0.329786641,0.330220767,0.330854477,0.333747878,0.337045277,0.338822286,0.338305632,0.337749293,0.337383434,0.339180456,0.339856785,0.343820004,0.338782921,0.338040033,0.338372067,0.339525433,0.340337814,0.340025287,0.340019598,0.342193222,0.342063045,0.341361112,0.340872436,0.340847797,0.342814894,0.342895522,0.342742645,0.344185795,0.344073061,0.345284324,0.341296702,0.345545267,0.344319911,0.343538363,0.344649944,0.342978144,0.341428577,0.341065767,0.340770719,0.338768495,0.337624012,0.333953586,0.331243975,0.327562297,0.321954019,0.31879229,0.311712249,0.310996211,0.311953151,0.31188004,0.315007373,0.311832262,0.310195428,0.30540046,0.298820769,0.301260803,0.300491422,0.300179994,0.296708436,0.295131233,0.298157281,0.294341138,0.29209837,0.287728486,0.286443322,0.284789379,0.281682222,0.281239415,0.279573022,0.275581748,0.272314084,0.269941285,0.266698812,0.264901153,0.264160227,0.263598469,0.26128405,0.258383437,0.258034766,0.257682633,0.25692416,0.256769401,0.256590649,0.255442981,0.253351701,0.253985317,0.254966252,0.25485413,0.253566312,0.253305339,0.253371105,0.254851702,0.254518265,0.25333492,0.252321734,0.252659653,0.252972071,0.253840235,0.253471549,0.255141893,0.258500275,0.25637624,0.256799187,0.257291886,0.258485727,0.259431672,0.260196226,0.261466312,0.261595602,0.263939978,0.264353634,0.265130957,0.265774907,0.266405336,0.267663772,0.268264676,0.269256417,0.270395034,0.270496245,0.271076962,0.271344447,0.271749695,0.271924732,0.272032559,0.272623177,0.273252388,0.271926796,0.273244241,0.274284266,0.27692108,0.277275306,0.27852062,0.279600131,0.27984299,0.28188726,0.280329494,0.277123652,0.282379996,0.284582811,0.285851575,0.287428331,0.286332891,0.287509294,0.288970133,0.289954546,0.291307171,0.291579234,0.29190159,0.290918339,0.29043957,0.29103057,0.291206108,0.293497397,0.295450955
C20%,0.396031397,0.394282173,0.392645467,0.391285362,0.388896723,0.388735647,0.384070653,0.385158367,0.382290033,0.382090499,0.379056202,0.378615496,0.377998155,0.377284373,0.375085504,0.375460708,0.373672377,0.375283029,0.376626229,0.377275638,0.376957641,0.377607139,0.375749732,0.37675258,0.375366174,0.37720609,0.376640511,0.37726838,0.37557884,0.377422417,0.375212879,0.375357136,0.37562431,0.376859727,0.374581816,0.375661581,0.376699892,0.375697725,0.375106683,0.373333168,0.375776621,0.375903007,0.376550508,0.377202598,0.378528452,0.37697731,0.376209367,0.37830855,0.376865897,0.377296012,0.376662673,0.376226586,0.374717143,0.374453367,0.372586513,0.371787138,0.372076412,0.370985459,0.366701671,0.371091693,0.366366229,0.362997009,0.360877898,0.359618743,0.358424426,0.355628527,0.353365604,0.34987165,0.347416874,0.343366032,0.3405133,0.340228865,0.339802092,0.333671616,0.330935469,0.329867603,0.328752064,0.325683113,0.325529127,0.322845095,0.320217721,0.31728237,0.313838878,0.311331351,0.310666208,0.309437445,0.308643046,0.30428061,0.301316232,0.301444981,0.301025023,0.302204076,0.304065435,0.305190131,0.30945019,0.315516561,0.317980287,0.3184341,0.320801554,0.324093536,0.324568987,0.324671384,0.327009424,0.330977431,0.331739403,0.331690539,0.332209961,0.332578106,0.333355483,0.335089542,0.342685763,0.334226274,0.333387021,0.332909268,0.33485875,0.335181443,0.33451803,0.334279114,0.338056397,0.335806353,0.334264408,0.3336185,0.334081449,0.334175983,0.335013152,0.334950662,0.335764281,0.334227741,0.335196269,0.338224505,0.334961191,0.334043265,0.3312834,0.334017337,0.330810993,0.330451795,0.330299319,0.329595329,0.328733399,0.326050712,0.323188925,0.320038546,0.314964421,0.312283113,0.307603266,0.304263752,0.303685638,0.303112151,0.304004047,0.307292437,0.301624734,0.298008971,0.292259148,0.294230723,0.294086577,0.292137516,0.290788744,0.287596924,0.289156999,0.286852231,0.286992934,0.280405732,0.277765053,0.27630059,0.272370142,0.270324618,0.268831328,0.266830761,0.261578833,0.259429638,0.256332096,0.252293059,0.249619581,0.249282117,0.2493571,0.246206995,0.244409431,0.243698682,0.242786463,0.242161361,0.24187494,0.24222951,0.240375485,0.239834317,0.239053523,0.240787316,0.240818613,0.2395659,0.237838665,0.239063986,0.240297309,0.239935679,0.238588864,0.239165721,0.239218712,0.239448744,0.241494408,0.239473259,0.241528517,0.244846921,0.242721152,0.242979541,0.243911852,0.245042862,0.245902022,0.247061533,0.246975814,0.246527041,0.248571626,0.24921572,0.25021984,0.251717756,0.250579274,0.253782016,0.252871759,0.254332308,0.255504911,0.256097327,0.254072089,0.25499014,0.254302851,0.255245029,0.255366793,0.255491547,0.25539034,0.253076007,0.255071623,0.258252187,0.258625569,0.258567338,0.258437085,0.247407019,0.258526389,0.261110488,0.261098194,0.262602889,0.26101515,0.263164009,0.264443331,0.265900767,0.265889987,0.267306469,0.268557971,0.268000984,0.270440267,0.270948539,0.273102441,0.271600932,0.271045468,0.271019384,0.270178668,0.271908544,0.273936918
C30%,0.393883475,0.390591548,0.390298873,0.389038316,0.387457742,0.385054238,0.38409256,0.384461905,0.383568236,0.383216785,0.380217195,0.378571614,0.379422858,0.378736891,0.378837563,0.37570655,0.375767272,0.37582509,0.3747825,0.375221363,0.376543486,0.374576573,0.372688404,0.373225855,0.37165203,0.373034003,0.372313435,0.370240338,0.368855678,0.369206506,0.368293692,0.369258313,0.367375209,0.369152714,0.367598619,0.369467884,0.369297669,0.367669927,0.366113766,0.366790863,0.367129705,0.367081096,0.367572715,0.36764396,0.369384658,0.366645946,0.364069755,0.365385121,0.366404641,0.365543599,0.365458532,0.365678378,0.363747049,0.363242466,0.362162989,0.362049192,0.361691217,0.360099447,0.361919879,0.362790469,0.359180562,0.356472895,0.352712086,0.353935446,0.353125258,0.351343148,0.348528212,0.346770493,0.343148984,0.340212705,0.338997452,0.337320848,0.336745519,0.33128214,0.328234071,0.327483634,0.32673048,0.3246275,0.323226791,0.319756716,0.319076025,0.316522643,0.313451863,0.310603793,0.310627783,0.308745741,0.307812768,0.305212409,0.302905439,0.302861793,0.302961532,0.304711589,0.305859253,0.30610243,0.312057378,0.31684331,0.321469343,0.322271508,0.324048141,0.32719851,0.329328206,0.328706703,0.332180124,0.33590618,0.336746286,0.337328171,0.336822756,0.337072004,0.338586057,0.33897895,0.347132811,0.336932485,0.338479286,0.337521105,0.339509647,0.335723501,0.339609917,0.339938382,0.342628469,0.341057811,0.340683468,0.340436499,0.340226062,0.34079329,0.341341542,0.340991446,0.341822163,0.341322801,0.342540726,0.344229737,0.343241012,0.341825594,0.34066832,0.342496207,0.339907553,0.339670185,0.33964388,0.339252222,0.339605109,0.337126508,0.335287777,0.333713844,0.329683206,0.320800039,0.321322563,0.314981599,0.310842153,0.311851643,0.311507859,0.313025089,0.30946128,0.307523513,0.306375823,0.297789783,0.298224226,0.297742584,0.297641885,0.295533423,0.294339694,0.296505984,0.292465956,0.291697076,0.286487183,0.283856224,0.282350706,0.275466523,0.279107114,0.276277995,0.27342078,0.269253878,0.267090838,0.262763123,0.259612482,0.257509971,0.258325872,0.255628875,0.251937901,0.25106646,0.250094714,0.250162371,0.249519083,0.250311417,0.24946409,0.248891567,0.249829947,0.251180284,0.250890409,0.248655333,0.248945364,0.249425545,0.250991261,0.251850385,0.249860421,0.249204235,0.249624028,0.24991184,0.251822035,0.251135601,0.251122243,0.254557226,0.252487928,0.251008151,0.252820389,0.254394465,0.253889703,0.255502815,0.254237292,0.256776739,0.25824862,0.259415174,0.259371797,0.261207579,0.261831447,0.263435962,0.263475297,0.26523048,0.266242284,0.266242891,0.265647499,0.265975298,0.266220409,0.266712999,0.267581846,0.26761685,0.267469423,0.267651411,0.266686321,0.27209976,0.272641484,0.273078861,0.274120763,0.274861602,0.276453704,0.276541985,0.277103502,0.279672726,0.278057716,0.280202138,0.281173784,0.282786691,0.283581901,0.285217692,0.285661609,0.286792861,0.288816735,0.288576937,0.290142643,0.288314539,0.289421672,0.288172629,0.288992828,0.290469692,0.292593018
C40%,0.362338201,0.360892362,0.359927949,0.360354626,0.357412469,0.356962536,0.355034085,0.356606024,0.354712933,0.354299007,0.352375722,0.3494419,0.350923842,0.349756084,0.349306625,0.349208384,0.346807097,0.347391085,0.346886597,0.346858876,0.34788796,0.346127316,0.344689013,0.346808525,0.343758271,0.345298251,0.343135684,0.343038933,0.342086616,0.342637556,0.342465368,0.345162842,0.343636959,0.342962866,0.340575049,0.342354188,0.343155095,0.341513477,0.340732545,0.339867254,0.340348717,0.341573343,0.336641279,0.341155342,0.342807606,0.340571107,0.338971352,0.338787703,0.341371158,0.338630177,0.339429863,0.339234523,0.338584564,0.337715819,0.335970871,0.337637678,0.336431737,0.33427895,0.333599825,0.336899428,0.332438969,0.330046832,0.326685689,0.327573284,0.326685821,0.324980026,0.322986842,0.322189357,0.316965822,0.315337336,0.313135046,0.313086603,0.311827657,0.3072521,0.303871092,0.301913949,0.301621843,0.299821262,0.299819396,0.295713399,0.295035258,0.292899185,0.289539912,0.285881199,0.287442809,0.285077074,0.286130156,0.283587313,0.281404977,0.281178293,0.280946825,0.28279746,0.283335201,0.284730354,0.288844488,0.293043676,0.296870236,0.297660251,0.300344223,0.303322419,0.303558146,0.304147174,0.306793265,0.310953364,0.31071653,0.312137525,0.311377163,0.311507949,0.310497329,0.313443865,0.32140814,0.312966478,0.313174928,0.311385502,0.313520332,0.313090207,0.314919825,0.314868695,0.317299185,0.316047322,0.314843207,0.314609105,0.313862716,0.316998689,0.316118626,0.316863097,0.317914494,0.317239312,0.317639488,0.320781022,0.318913755,0.317581059,0.316171233,0.319554529,0.315128284,0.314658461,0.31614918,0.314518783,0.313357151,0.311642052,0.309779857,0.307543199,0.302690622,0.298865645,0.295580331,0.292384756,0.287706907,0.289635139,0.290146257,0.29253285,0.280401848,0.288665875,0.286592881,0.276951781,0.277870755,0.276956912,0.277153952,0.274260549,0.272702621,0.27510556,0.270429916,0.269413937,0.264914093,0.262394226,0.261581399,0.256869782,0.258850108,0.255428825,0.252762918,0.249139424,0.247254222,0.244329367,0.243052521,0.243203654,0.240468148,0.23898566,0.236151431,0.235104929,0.232503746,0.232051494,0.232188105,0.231940384,0.228639851,0.227950644,0.228960113,0.228675126,0.230027861,0.229351642,0.229070866,0.230505727,0.23193952,0.231882288,0.230291648,0.228922271,0.231481108,0.231166613,0.233034624,0.232641461,0.233920008,0.236998185,0.235376388,0.236174894,0.237390362,0.236682984,0.236244412,0.237123754,0.237044373,0.236873373,0.237986241,0.237924979,0.23801512,0.239300371,0.239537915,0.242326312,0.240673007,0.243893212,0.245323153,0.245353124,0.244965208,0.246829548,0.24673514,0.247372109,0.248327756,0.248976928,0.248111643,0.247136038,0.248960186,0.251431871,0.251630391,0.251648653,0.253320793,0.253847156,0.254512232,0.255989168,0.25571979,0.258392453,0.255361886,0.259498224,0.2615592,0.261241616,0.260190713,0.26219932,0.262297533,0.26263331,0.262526522,0.265536155,0.265821387,0.264791296,0.26365024,0.263916537,0.264195422,0.264827853,0.266712743
C50%,0.392482223,0.389907902,0.38975828,0.387972827,0.384535228,0.383505541,0.380849072,0.38061383,0.379940635,0.378831015,0.376434899,0.37278268,0.372741874,0.373636717,0.372803544,0.370047285,0.368653646,0.369364348,0.371243996,0.371044121,0.371572044,0.372096826,0.369773906,0.372571223,0.369962215,0.373062071,0.371755125,0.370958664,0.370854707,0.372153173,0.371348077,0.372066122,0.370413407,0.372107742,0.371626581,0.369932197,0.370767059,0.371050968,0.369858946,0.369360513,0.370905795,0.370305452,0.372065784,0.373581415,0.372610573,0.37149607,0.370174004,0.372426174,0.371704718,0.372165454,0.371922877,0.372232031,0.372435147,0.369595084,0.368423692,0.366973099,0.36865356,0.366293694,0.366156596,0.367717384,0.362878721,0.358828607,0.356290264,0.355312836,0.354091846,0.35206024,0.35080412,0.347104519,0.342708365,0.340092369,0.337589679,0.336159477,0.336600417,0.331574392,0.328538652,0.326291135,0.325391335,0.323750922,0.322580195,0.32032025,0.318116291,0.315076277,0.31152471,0.30975028,0.31009548,0.308514354,0.306812719,0.304507712,0.301245263,0.301095726,0.300603315,0.302556272,0.302834746,0.304658852,0.308471472,0.312292718,0.317322071,0.316232604,0.320151953,0.321405083,0.323064782,0.322867838,0.324479633,0.328449886,0.329794089,0.329808586,0.329772424,0.330401069,0.330571839,0.3323468,0.34029472,0.331632078,0.330821799,0.329993644,0.33183578,0.333014958,0.333398651,0.332406098,0.33559302,0.334603508,0.331851253,0.33277427,0.332203964,0.332655073,0.332957562,0.332547602,0.334428966,0.33351155,0.333142079,0.336875302,0.333838597,0.331985801,0.330400393,0.331534726,0.329233137,0.327832924,0.328398479,0.327143788,0.326911418,0.323820328,0.320759621,0.316719261,0.312569487,0.309630445,0.304729883,0.300329698,0.300249614,0.300640699,0.301224785,0.304630381,0.299558816,0.295653286,0.29035409,0.290317359,0.291577964,0.291219428,0.287475053,0.284165403,0.286305372,0.283814137,0.28440143,0.278534324,0.275852283,0.274322755,0.270155487,0.268363628,0.26697191,0.264835396,0.260793258,0.257360075,0.254179108,0.250196956,0.248453404,0.248004848,0.248235034,0.245316728,0.242969475,0.242019261,0.2409785,0.240412544,0.239917574,0.239601251,0.237796526,0.236345652,0.237447279,0.2379943,0.237802316,0.235910954,0.234818291,0.237777179,0.237398347,0.238127908,0.236866745,0.236845014,0.237431382,0.236806147,0.239115698,0.239056783,0.239765362,0.243251745,0.241016819,0.241472091,0.242624302,0.24299395,0.243368306,0.245903374,0.245619153,0.246053165,0.248542634,0.248271353,0.249037412,0.250284249,0.250347989,0.252412037,0.251850457,0.253683636,0.253564506,0.253987933,0.25312707,0.253446292,0.253195145,0.254209857,0.253765484,0.254529983,0.254212123,0.252613078,0.25350285,0.25690024,0.257449685,0.257776137,0.256771999,0.249439929,0.258148697,0.260185067,0.258275177,0.26168651,0.260609358,0.262223418,0.263441581,0.263118231,0.263710804,0.265101866,0.266109289,0.265743741,0.268079222,0.269430654,0.271570123,0.268817541,0.2687854,0.26889918,0.269358192,0.270054437,0.272278289
